product_id,product_type,product_name,product_gender_target,product_category,product_season,product_condition,product_like_count,sold,brand_name,product_material,product_color,price_usd,seller_price,seller_earning,buyers_fees,seller_id,seller_country,seller_products_sold,seller_num_products_listed
43247626,Wool mini skirt,Wool mini skirt Miu Miu Grey size S International in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,34,TRUE,Miu Miu,Wool,Grey,272.92,223.65,216.94,,25775970,Germany,3,14
43246247,Wool suit jacket,Wool suit jacket Dior Grey size 40 FR in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,2,TRUE,Dior,Wool,Grey,437.97,358.91,312.25,,2709130,Italy,172,6
43246087,Silk maxi dress,Silk maxi dress La Perla Black size 44 IT in Silk ,Women,Women Clothing,All seasons,"Never worn, with tag",4,TRUE,La Perla,Silk,Black,444.74,370.62,322.44,,6048767,Germany,5,15
43244097,Trousers,Trousers Gucci Beige size M International in Cotton ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Gucci,Cotton,Beige,145.75,119.44,103.91,,10050555,Spain,11,15
43246432,Lingerie set,Lingerie set Agent Provocateur Black in Polyamide ,Women,Women Clothing,All seasons,Very good condition,0,TRUE,Agent Provocateur,Polyamide,Black,55.37,46.14,42.4,,5594414,United Kingdom,47,13
43246171,Mini dress,Mini dress Isabel Marant Black size XS International in Cotton ,Women,Women Clothing,All seasons,Very good condition,5,TRUE,Isabel Marant,Cotton,Black,71.66,59.72,43.74,,446580,Netherlands,31,45
43245150,Vegan leather biker jacket,Vegan leather biker jacket Acne Studios Brown size 32 IT in Vegan leather ,Women,Women Clothing,All seasons,"Never worn, with tag",5,TRUE,Acne Studios,Vegan leather,Brown,788.3,656.92,571.52,,826981,Italy,90,5
43246236,Linen carot pants,Linen carot pants La Collection Beige size 0 0,Women,Women Clothing,Spring / Summer,Never worn,2,TRUE,La Collection,Linen,Beige,95.55,79.63,65.78,,4915204,France,385,11
43245867,Wool mini skirt,Wool mini skirt Versace Black size 44 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,5,TRUE,Versace,Wool,Black,136.03,111.48,96.98,,3874686,Austria,301,6
43244814,Cashmere cardigan,Cashmere cardigan Hermès Grey size S International in Cashmere ,Women,Women Clothing,Autumn / Winter,Very good condition,4,TRUE,Hermès,Cashmere,Grey,194.94,159.75,138.98,,3398807,France,26,18
43245545,Trench coat,Trench coat Anine Bing Khaki size S International in Cotton ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Anine Bing,Cotton,Khaki,239.13,195.96,160.69,,13541660,Ireland,11,5
43246162,Mini short,Mini short Missoni Multicolour size 36 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,3,TRUE,Missoni,Cotton,Multicolour,91.09,74.65,58.67,,25868174,Croatia,3,4
43245893,One-piece swimsuit,One,Women,Women Clothing,Spring / Summer,Never worn,7,TRUE,HUNZA G,Cotton - elasthane,Navy,104.45,85.6,69.56,,25976570,Ireland,5,30
43245939,Velvet blazer,Velvet blazer Dries Van Noten Beige size 46 IT in Velvet ,Women,Women Clothing,All seasons,Very good condition,15,TRUE,Dries Van Noten,Velvet,Beige,286.65,238.88,207.82,,8491109,Italy,11,34
43245641,Coat,Coat Sandro Black size 38 FR in Polyester ,Women,Women Clothing,All seasons,Never worn,1,TRUE,Sandro,Polyester,Black,135.16,110.76,90.82,,13541660,Ireland,11,5
43245238,Wool straight pants,Wool straight pants Balmain Black size 36 FR in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,4,TRUE,Balmain,Wool,Black,176.37,146.97,127.87,,3664920,Italy,143,62
43244689,Skirt,Skirt Vivienne Westwood Blue size XL International in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",7,TRUE,Vivienne Westwood,Cotton,Blue,238.88,199.07,173.19,,12117720,Italy,24,4
43245626,Leggings,Leggings Adidas X Ivy Park Red size XL International in Polyester ,Women,Women Clothing,All seasons,"Never worn, with tag",3,TRUE,Adidas X Ivy Park,Polyester,Red,70,58.33,42.12,,17798444,United Kingdom,3,8
43245110,Bootcut jeans,Bootcut jeans Acne Studios Black size 28 US in Cotton ,Women,Women Clothing,All seasons,Never worn,3,TRUE,Acne Studios,Cotton - elasthane,Black,166.75,136.22,111.7,,12657089,Sweden,207,284
43245374,Maxi dress,Maxi dress Elie Saab Red size 8 UK in Synthetic ,Women,Women Clothing,All seasons,Good condition,0,TRUE,Elie Saab,Synthetic,Red,366,301.34,292.3,,1042134,United Kingdom,30,6
43245284,T-shirt,T,Women,Women Clothing,All seasons,Good condition,7,TRUE,Celine,Cotton,Black,152.9,139,134.83,,19935967,United States,23,19
43245055,Silk lingerie,Silk lingerie La Perla White in Silk ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,La Perla,Silk,White,78.95,64.7,50.85,,20186406,Spain,49,36
43244815,T-shirt,T,Women,Women Clothing,All seasons,Very good condition,5,TRUE,Dolce & Gabbana,Cotton,White,70,58.33,54.59,,4818672,United Kingdom,126,17
43245112,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,17,TRUE,Réalisation,Silk,Green,47.78,39.81,23.84,,13541660,Ireland,11,5
43245082,Blazer,Blazer Tiger Of Sweden Blue size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Tiger Of Sweden,Cotton,Blue,68.53,57.1,41.4,,6016795,Denmark,23,5
43245012,Blouse,Blouse Elisabetta Franchi Turquoise size 40 IT in Viscose ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Elisabetta Franchi,Viscose,Turquoise,49.84,41.54,27.69,,25879169,Italy,17,23
43244941,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Ciao Lucia,Cotton,Black,107.5,89.58,75.73,,4915204,France,385,11
43244771,Wool jumper,Wool jumper Missoni Multicolour size L International in Wool ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",1,TRUE,Missoni,Wool,Multicolour,103.24,84.6,68.63,,4025011,Monaco,8712,1388
43244721,Maxi dress,Maxi dress Massimo Dutti White size S International in Viscose ,Women,Women Clothing,All seasons,Very good condition,18,TRUE,Massimo Dutti,Viscose,White,89.46,74.55,60.71,,4214448,Germany,62,5
43244933,Suit jacket,Suit jacket Dolce & Gabbana Multicolour size 40 IT in Cotton ,Women,Women Clothing,All seasons,Very good condition,10,TRUE,Dolce & Gabbana,Cotton,Multicolour,167.21,139.35,135.17,,26080589,France,2,7
43244251,Mongolian lamb jacket,Mongolian lamb jacket Charlotte Simone Pink size XS International in Mongolian Lamb ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",3,TRUE,Charlotte Simone,Mongolian Lamb,Pink,263.42,216.88,210.38,,21560556,United Kingdom,2,1
43244998,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Isabel Marant,Silk,Black,117.61,98.01,80.12,,13541660,Ireland,11,5
43244928,Trench coat,Trench coat Cos Navy size 36 FR in Synthetic ,Women,Women Clothing,All seasons,Very good condition,12,TRUE,Cos,Synthetic,Navy,57.51,47.93,31.95,,13541660,Ireland,11,5
43244688,Shirt,Shirt Polo Ralph Lauren White size 4 US in Cotton ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Polo Ralph Lauren,Cotton,White,23.89,19.91,19.91,,6388883,France,49,1
43244749,Two-piece swimsuit,Two,Women,Women Clothing,Spring / Summer,Never worn,8,TRUE,HUNZA G,Cotton - elasthane,Orange,95.55,79.63,63.65,,25976570,Ireland,5,30
43244739,Cashmere jumper,Cashmere jumper Halston Beige size 8 UK in Cashmere ,Women,Women Clothing,Autumn / Winter,Never worn,7,TRUE,Halston,Cashmere,Beige,44.89,37.41,21.2,,25762265,United Kingdom,7,6
43201869,Dress,Dress Chanel Black size 40 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,21,TRUE,Chanel,Cotton,Black,639,532.5,463.28,,10339077,Bulgaria,545,65
43243210,Bermuda,Bermuda Khaite Blue size 28 US in Denim ,Women,Women Clothing,Spring / Summer,Never worn,3,TRUE,Khaite,Denim - Jeans,Blue,119.44,99.53,85.69,,1220510,Germany,334,106
43244636,Shirt,Shirt Elisabetta Franchi Metallic size 40 IT in Polyester ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,Elisabetta Franchi,Polyester,Metallic,42.05,35.04,21.2,,25879169,Italy,17,23
43244477,Top,Top Etro Multicolour size Taille Unique International in Viscose ,Women,Women Clothing,All seasons,Never worn,2,TRUE,Etro,Viscose,Multicolour,90.97,74.55,58.58,,9188149,Belgium,96,21
43244169,One-piece swimsuit,One,Women,Women Clothing,Spring / Summer,"Never worn, with tag",3,TRUE,Versace,Synthetic,Black,157.9,129.39,112.57,,11190043,Italy,23,39
43244530,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Ermanno Scervino,Cotton - elasthane,White,120,98.34,80.39,,15709216,Cyprus,38,32
43244276,Silk maxi dress,Silk maxi dress Stella McCartney Multicolour size L International in Silk ,Women,Women Clothing,All seasons,Never worn,23,TRUE,Stella McCartney,Silk,Multicolour,204.48,170.4,139.73,,9188149,Belgium,96,21
43244186,Mini dress,Mini dress Alice & Olivia Yellow size 2 US in Polyester ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Alice & Olivia,Polyester,Yellow,55,50,35,,25075748,Germany,2,5
43244135,Trench coat,Trench coat Barbour Blue size 8 UK in Cotton ,Women,Women Clothing,All seasons,Very good condition,5,TRUE,Barbour,Cotton,Blue,357.84,298.2,259.43,,8232742,Italy,6,4
43243725,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Never worn,2,TRUE,Diane Von Furstenberg,Silk,Pink,74.82,62.35,58.61,,17567465,Ireland,1,2
43243951,Short vest,Short vest Rick Owens Grey size L International in Cotton ,Women,Women Clothing,All seasons,Never worn,8,TRUE,Rick Owens,Cotton,Grey,143.33,119.44,97.94,,11137667,Belgium,4,5
43243798,Leather biker jacket,Leather biker jacket Massimo Dutti Camel size L International in Leather ,Women,Women Clothing,All seasons,Very good condition,9,TRUE,Massimo Dutti,Leather,Camel,71.66,59.72,43.74,,24650911,Finland,2,4
43242461,Silk mini dress,Silk mini dress Diane Von Furstenberg Pink size 10 US in Silk ,Women,Women Clothing,All seasons,Good condition,0,TRUE,Diane Von Furstenberg,Silk,Pink,28.43,23.69,19.95,,14868269,United Kingdom,4,5
43243919,Straight jeans,Straight jeans The Row Blue size 33 US in Cotton ,Women,Women Clothing,All seasons,Very good condition,9,TRUE,The Row,Cotton,Blue,151.47,124.71,120.97,,755137,United Kingdom,54,14
43242739,Shirt,Shirt Alaïa White size 42 FR in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",4,TRUE,Alaïa,Cotton,White,305.41,250.28,217.74,,15632,France,29,1
43209979,Mini dress,Mini dress Chanel White size 36 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,8,TRUE,Chanel,Cotton,White,3300,3000,2910,,16886144,United States,238,986
43243976,Linen dress,Linen dress MARYAN MEHLHORN Brown size M International in Linen ,Women,Women Clothing,Spring / Summer,Very good condition,1,TRUE,MARYAN MEHLHORN,Linen,Brown,53.75,44.79,30.94,,12796433,Italy,804,1212
43243786,Straight pants,Straight pants Totême Black size S International in Viscose ,Women,Women Clothing,All seasons,"Never worn, with tag",4,TRUE,Totême,Viscose,Black,109.31,89.58,75.73,,1220510,Germany,334,106
43243726,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Kenzo,Cotton,Black,75.79,63.16,59.96,,20171006,France,1,0
43243456,Silk mid-length skirt,Silk mid,Women,Women Clothing,All seasons,Very good condition,19,TRUE,Dries Van Noten,Silk,Green,235.15,195.96,170.49,,21144711,France,68,26
43243890,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Very good condition,8,TRUE,Ulla Johnson,Silk,Orange,125.24,104.37,85.52,,9188149,Belgium,96,21
43243438,Top,Top Sézane Ecru size S International in Cotton ,Women,Women Clothing,All seasons,Never worn,5,TRUE,Sézane,Cotton,Ecru,65.69,54.74,40.9,,8417327,Italy,31,5
43243512,Sweatshirt,Sweatshirt 032c Black size S International in Cotton ,Women,Women Clothing,All seasons,Very good condition,5,TRUE,032c,Cotton,Black,69.01,57.51,43.67,,11015037,Germany,45,9
43243232,One-piece swimsuit,One,Women,Women Clothing,Spring / Summer,Good condition,7,TRUE,Eres,Polyamide,Blue,53.25,44.37,40.63,,25610960,United Kingdom,2,3
43243162,Shirt,Shirt Elisabetta Franchi Pink size 40 IT in Polyester ,Women,Women Clothing,All seasons,Very good condition,13,TRUE,Elisabetta Franchi,Polyester,Pink,48.97,40.81,26.96,,25879169,Italy,17,23
43243143,T-shirt,T,Women,Women Clothing,All seasons,Very good condition,3,TRUE,Wales Bonner,Cotton,White,97.47,79.88,66.03,,3703558,France,8,5
43243071,Slim jeans,Slim jeans Tory Burch Blue size 26 US in Denim ,Women,Women Clothing,All seasons,Never worn,2,TRUE,Tory Burch,Denim - Jeans,Blue,37.69,30.89,17.04,,21053444,Italy,3,10
43243359,Wool jumper,Wool jumper Max Mara Studio Pink size L International in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,2,TRUE,Max Mara Studio,Wool,Pink,81.22,67.68,51.71,,9422338,Poland,53,74
43243039,Mini skirt,Mini skirt Issey Miyake Pink size 2 0,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Issey Miyake,Polyester,Pink,149.45,122.48,100.43,,25976570,Ireland,5,30
43199949,Shirt,Shirt Off,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Off-White,Cotton,White,107.75,89.79,86.05,,15738031,United Kingdom,1,0
43241710,Silk maxi dress,Silk maxi dress Momoni Multicolour size 42 IT in Silk ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Momoni,Silk,Multicolour,108.63,90.53,73.75,,9188149,Belgium,96,21
43243086,Coat,Coat R13 Blue size 44 IT in Cotton ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,R13,Cotton,Blue,274.05,224.58,184.16,,12765285,Belgium,9,1
43242916,Maxi dress,Maxi dress Eres Orange size 2 US in Polyamide ,Women,Women Clothing,All seasons,Very good condition,3,TRUE,Eres,Polyamide,Orange,90.52,75.44,71.7,,25610960,United Kingdom,2,3
43242507,Blouse,Blouse Soeur Green size 36 FR in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",6,TRUE,Soeur,Cotton,Green,121.41,101.18,87.33,,21787349,France,57,86
43242347,Silk dress,Silk dress Gucci Multicolour size 42 IT in Silk ,Women,Women Clothing,All seasons,Never worn,11,TRUE,Gucci,Silk,Multicolour,584.82,479.25,416.95,,14251715,Italy,11,12
43242772,Silk shirt,Silk shirt Dior Black size 36 FR in Silk ,Women,Women Clothing,All seasons,Never worn,27,TRUE,Dior,Silk,Black,728.46,607.05,528.13,,931785,France,38,2
43243135,Large jeans,Large jeans Frame Blue size 27 US in Cotton ,Women,Women Clothing,All seasons,Very good condition,6,TRUE,Frame,Cotton - elasthane,Blue,88.18,73.49,59.64,,2578385,Germany,4,1
43242915,Jacket,Jacket Akris Grey size 10 US in Suede ,Women,Women Clothing,All seasons,Never worn,2,TRUE,Akris,Suede,Grey,91.37,76.14,70.05,,3718877,Australia,56,23
43242905,Spring Summer 2021 mini dress,Spring summer 2021 mini dress Maje Beige size 38 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Maje,Cotton,Beige,116.96,95.85,78.28,,1182974,Romania,217,28
43242875,Wool trousers,Wool trousers Sofie D'Hoore Red size 38 FR in Wool ,Women,Women Clothing,Autumn / Winter,"Never worn, with tag",2,TRUE,Sofie D'Hoore,Wool,Red,153.36,127.8,111.19,,11428331,Germany,11,1
43242072,Large jeans,Large jeans Balenciaga Black size 36 FR in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",2,TRUE,Balenciaga,Cotton,Black,259.92,213,185.31,,15710972,France,19,8
43242891,Blouse,Blouse Brunello Cucinelli White size 42 IT in Cotton ,Women,Women Clothing,All seasons,Very good condition,10,TRUE,Brunello Cucinelli,Cotton,White,123.46,101.18,87.33,,16656683,Italy,37,43
43242828,T-shirt,T,Women,Women Clothing,All seasons,"Never worn, with tag",6,TRUE,Victoria Beckham,Cotton,White,45.8,38.16,34.42,,685742,United Kingdom,728,2
43242431,Wool straight pants,Wool straight pants Brunello Cucinelli Grey size 46 IT in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,2,TRUE,Brunello Cucinelli,Wool,Grey,71.48,58.58,44.73,,4450093,Germany,20,1
43242929,Mini dress,Mini dress Self,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Self-Portrait,Cotton - elasthane,Pink,92.12,75.49,59.51,,4824884,Hungary,17,3
43242749,Sweatshirt,Sweatshirt Isabel Marant Ecru size 36 FR in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",11,TRUE,Isabel Marant,Cotton,Ecru,159.75,133.13,115.82,,7065410,Italy,12,5
43242006,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,6,TRUE,Etro,Viscose,Black,115.02,95.85,82.01,,19020920,Italy,70,5
43242177,Mid-length dress,Mid,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Class Cavalli,Cotton - elasthane,Multicolour,91.09,74.65,60.8,,18063485,Italy,1,17
43242434,Straight jeans,Straight jeans Ksenia Schnaider Blue size 38 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,1,TRUE,Ksenia Schnaider,Cotton,Blue,149.3,124.42,102.02,,7034497,Lithuania,106,44
43241947,T-shirt,T,Women,Women Clothing,All seasons,Very good condition,0,TRUE,Elisabetta Franchi,Cotton,White,48.58,39.81,25.97,,24463295,Italy,20,48
43242004,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,15,TRUE,Marni,Cotton,Orange,134.19,111.83,91.7,,9188149,Belgium,96,21
43242095,Linen maxi dress,Linen maxi dress Alémais Green size 8 US in Linen ,Women,Women Clothing,Spring / Summer,Never worn,20,TRUE,Alémais,Linen,Green,236.43,197.03,161.56,,9188149,Belgium,96,21
43242323,Silk jacket,Silk jacket La Double J Beige size S International in Silk ,Women,Women Clothing,All seasons,Very good condition,14,TRUE,La Double J,Silk,Beige,298.91,244.95,213.11,,19020920,Italy,70,5
43242228,Trousers,Trousers Pleats Please Navy size 3 0,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Pleats Please,Polyester,Navy,121.46,99.53,81.41,,25976570,Ireland,5,30
43241828,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,9,TRUE,Dries Van Noten,Cotton,Pink,259.92,213,174.66,,9188149,Belgium,96,21
43242039,Wool jumper,Wool jumper Moschino Red size XS International in Wool ,Women,Women Clothing,Autumn / Winter,Good condition,1,TRUE,Moschino,Wool,Red,155.95,127.8,111.19,,1639639,Germany,4,27
43212538,J'Adior t-shirt,J'adior t,Women,Women Clothing,All seasons,Good condition,4,TRUE,Dior,Cotton,White,240.43,197.03,171.41,,931785,France,38,2
43241829,Jacket,Jacket Acne Studios Brown size XS International in Polyester ,Women,Women Clothing,All seasons,Fair condition,6,TRUE,Acne Studios,Polyester,Brown,485.83,398.13,346.37,,8045675,Germany,1,0
43242286,Linen maxi dress,Linen maxi dress Alémais Blue size 8 US in Linen ,Women,Women Clothing,Spring / Summer,Never worn,14,TRUE,Alémais,Linen,Blue,259.92,213,174.66,,9188149,Belgium,96,21
43242096,Blouse,Blouse LAZZARI Turquoise size 42 IT in Viscose ,Women,Women Clothing,All seasons,Very good condition,2,TRUE,LAZZARI,Viscose,Turquoise,70.29,58.58,42.6,,8971456,Italy,16,31
43241970,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,4,TRUE,Carolina Herrera,Polyester,Green,390,325,282.75,,3681576,Spain,680,310
43241432,Cashmere jumper,Cashmere jumper Brunello Cucinelli Beige size 42 IT in Cashmere ,Women,Women Clothing,Autumn / Winter,Never worn,8,TRUE,Brunello Cucinelli,Cashmere,Beige,226.93,189.11,164.53,,18159251,Italy,48,56
43241543,Blouse,Blouse Sézane Ecru size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,6,TRUE,Sézane,Cotton,Ecru,71.48,58.58,44.73,,22924863,France,70,244
43197563,Silk trench coat,Silk trench coat Chanel Beige size 36 FR in Silk ,Women,Women Clothing,All seasons,Never worn,17,TRUE,Chanel,Silk,Beige,1273.61,1043.7,908.02,,18843757,France,5,17
43241390,Maxi dress,Maxi dress Rixo Red size S International in Viscose ,Women,Women Clothing,All seasons,Very good condition,9,TRUE,Rixo,Viscose,Red,131.38,109.49,95.25,,8037907,France,161,37
43241037,Blazer,Blazer Vassia Kostara Blue size M International in Denim ,Women,Women Clothing,All seasons,"Never worn, with tag",3,TRUE,Vassia Kostara,Denim - Jeans,Blue,136.46,111.83,91.7,,17931981,Greece,241,14
43240805,Linen mini dress,Linen mini dress Zimmermann Multicolour size 2 0,Women,Women Clothing,Spring / Summer,Very good condition,2,TRUE,Zimmermann,Linen,Multicolour,319.5,266.25,231.64,,4833360,Germany,112,9
43241342,Blouse,Blouse Isabel Marant Etoile Pink size 40 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Isabel Marant Etoile,Cotton,Pink,85.02,69.67,55.83,,9818825,Germany,4,7
43241223,Blouse,Blouse Sézane Multicolour size 36 FR in Viscose ,Women,Women Clothing,All seasons,Never worn,12,TRUE,Sézane,Viscose,Multicolour,70.29,58.58,44.73,,22924863,France,70,244
43237839,Wool knitwear,Wool knitwear Jacquemus White size 34 FR in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,12,TRUE,Jacquemus,Wool,White,127.8,106.5,92.66,,1496049,France,3,1
43240527,Maxi dress,Maxi dress Sandro Beige size 40 FR in Viscose ,Women,Women Clothing,All seasons,Never worn,17,TRUE,Sandro,Viscose,Beige,158.47,132.06,114.89,,24678655,Germany,2,1
43239974,Blouse,Blouse Etro Multicolour size 48 IT in Viscose ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Etro,Viscose,Multicolour,94.87,77.75,61.77,,9188149,Belgium,96,21
43239741,Mini dress,Mini dress Self,Women,Women Clothing,All seasons,"Never worn, with tag",23,TRUE,Self-Portrait,Polyester,Ecru,266.14,221.78,192.95,,2048310,Italy,19,25
43240129,Mid-length dress,Mid,Women,Women Clothing,All seasons,"Never worn, with tag",3,TRUE,Melissa Odabash,Cotton,Multicolour,63.9,53.25,34.61,,24602150,Poland,3,6
43240049,Shirt,Shirt Ganni Beige size L International in Cotton ,Women,Women Clothing,All seasons,Never worn,5,TRUE,Ganni,Cotton,Beige,47.78,39.81,25.97,,24185464,Italy,16,114
43240116,Wool cardigan,Wool cardigan vita grace Multicolour size 16 UK in Wool ,Women,Women Clothing,Autumn / Winter,Never worn,5,TRUE,vita grace,Wool,Multicolour,104.75,87.3,71.08,,23123337,United Kingdom,14,20
43196200,Tweed top,Tweed top Chanel Multicolour size 44 FR in Tweed ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Chanel,Tweed,Multicolour,479.25,399.37,387.39,,14067643,United Kingdom,61,48
43238556,Shirt,Shirt Bottega Veneta Pink size 38 IT in Cotton ,Women,Women Clothing,All seasons,"Never worn, with tag",10,TRUE,Bottega Veneta,Cotton,Pink,164.83,137.36,133.23,,16859552,Italy,1,5
43240057,Silk mini dress,Silk mini dress Dolce & Gabbana Multicolour size 38 IT in Silk ,Women,Women Clothing,All seasons,Never worn,8,TRUE,Dolce & Gabbana,Silk,Multicolour,504.81,420.68,344.95,,16440437,Bulgaria,29,94
43239607,Shirt,Shirt Vivienne Westwood White size 40 IT in Cotton ,Women,Women Clothing,All seasons,Very good condition,57,TRUE,Vivienne Westwood,Cotton,White,153.36,127.8,111.19,,20553669,France,3,5
43211227,Silk jumpsuit,Silk jumpsuit Zimmermann Blue size 0 0,Women,Women Clothing,All seasons,Very good condition,20,TRUE,Zimmermann,Silk,Blue,155.27,129.39,112.57,,13907590,Germany,35,3
43239694,Top,Top Sacai White size 3 0,Women,Women Clothing,All seasons,Fair condition,1,TRUE,Sacai,Cotton,White,72.87,59.72,43.74,,10738260,Ireland,38,4
43239164,Silk mid-length skirt,Silk mid,Women,Women Clothing,All seasons,Very good condition,11,TRUE,Maison Martin Margiela,Silk,Gold,255.6,213,185.31,,3334838,France,4,3
43240075,Maxi dress,Maxi dress Etro Orange size 48 IT in Viscose ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Etro,Viscose,Orange,142.96,117.15,96.06,,9188149,Belgium,96,21
43239365,Linen t-shirt,Linen t,Women,Women Clothing,Spring / Summer,Good condition,3,TRUE,Sacai,Linen,White,69.23,56.73,40.76,,10738260,Ireland,38,4
43240032,Slim jeans,Slim jeans Paloma Wool Blue size 36 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,20,TRUE,Paloma Wool,Cotton,Blue,89.58,74.65,60.8,,11994964,France,33,21
43239798,Silk maxi dress,Silk maxi dress Momoni Black size 44 IT in Silk ,Women,Women Clothing,All seasons,Very good condition,16,TRUE,Momoni,Silk,Black,102.24,85.2,69.23,,9188149,Belgium,96,21
43239728,Short vest,Short vest MAGNOLIA PEARL Multicolour size 38 FR in Cotton ,Women,Women Clothing,All seasons,Never worn,3,TRUE,MAGNOLIA PEARL,Cotton,Multicolour,324.9,266.25,231.64,,195417,France,10,20
43239248,T-shirt,T,Women,Women Clothing,All seasons,"Never worn, with tag",1,TRUE,Polo Ralph Lauren,Cotton,White,58.24,48.5,35.74,,23894199,Hong Kong,40,31
43211393,Trench coat,Trench coat Dior Navy size 36 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,3,TRUE,Dior,Cotton,Navy,1072.91,893.46,777.31,,25631177,Hong Kong,13,6
43238797,Mini dress,Mini dress Love Shack Fancy Ecru size 34 FR in Cotton ,Women,Women Clothing,All seasons,Very good condition,7,TRUE,Love Shack Fancy,Cotton,Ecru,324.9,266.25,231.64,,22251115,France,11,3
43239128,Dress,Dress Norma Kamali Black size 36 FR in Polyester ,Women,Women Clothing,All seasons,Never worn,10,TRUE,Norma Kamali,Polyester,Black,134.19,111.83,97.29,,2403481,France,166,49
43238833,Mid-length dress,Mid,Women,Women Clothing,All seasons,Never worn,7,TRUE,Elisabetta Franchi,Viscose,Green,168.95,138.45,120.45,,18225780,Italy,27,19
43238898,Shirt,Shirt Celine White size 38 FR in Cotton ,Women,Women Clothing,All seasons,Good condition,10,TRUE,Celine,Cotton,White,75.52,62.93,47.23,,8628246,Denmark,14,0
43238561,Corset,Corset Agent Provocateur Black in Polyamide ,Women,Women Clothing,All seasons,Never worn,7,TRUE,Agent Provocateur,Polyamide,Black,121.41,101.18,82.8,,4460030,Monaco,224,91
43237781,Jacket,Jacket Elisabetta Franchi White size 38 IT in Polyester ,Women,Women Clothing,All seasons,Very good condition,4,TRUE,Elisabetta Franchi,Polyester,White,145.75,119.44,103.91,,12421551,Italy,16,43
43239000,Wool jumper,Wool jumper Celine Green size 40 FR in Wool ,Women,Women Clothing,Autumn / Winter,Very good condition,9,TRUE,Celine,Wool,Green,254.72,208.74,181.6,,11895805,Germany,71,2
43238630,Silk mid-length dress,Silk mid,Women,Women Clothing,All seasons,Good condition,22,TRUE,Celine,Silk,Multicolour,649.8,532.5,463.28,,23438385,Italy,10,5
43238610,Corset,Corset Agent Provocateur Ecru in Polyester ,Women,Women Clothing,All seasons,Never worn,11,TRUE,Agent Provocateur,Polyester,Ecru,142.96,117.15,96.06,,4460030,Monaco,224,91
43239006,Shirt,Shirt Elisabetta Franchi White size 40 IT in Cotton ,Women,Women Clothing,All seasons,Never worn,10,TRUE,Elisabetta Franchi,Cotton,White,107.5,89.58,75.73,,18225780,Italy,27,19
